gameId,week,nflPlayId,nflPlayType,nflPlayDescription,nflPlayUrl
2025001,0,1502,RUSH,"(5:36) C.Reynolds left tackle for 3 yards, TOUCHDOWN.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1502
2025001,0,1525,XP_KICK,"J.Bates extra point is GOOD, Center-H.Hatten, Holder-J.Fox.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1525
2025001,0,1550,TIMEOUT,Timeout at 05:31.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1550
2025001,0,1540,KICK_OFF,"J.Bates kicks 38 yards from DET 35 to LAC 27, short of landing zone.
PENALTY on DET-J.Bates, Kickoff Short of Landing Zone, placed at LAC 40.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1540
2025001,0,1576,RUSH,(5:31) H.Haskins right guard to LAC 42 for 2 yards (T.Nowaske; K.Cooper).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1576
2025001,0,1598,RUSH,(4:55) (Shotgun) N.Miller-Hines left guard to DET 49 for 9 yards (N.Lynn).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1598
2025001,0,1620,PASS,"(4:31) (No Huddle, Shotgun) T.Lance pass short middle to N.Miller-Hines to DET 45 for 4 yards (A.Pittman; E.Hallett).",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1620
2025001,0,1645,RUSH,(3:54) N.Miller-Hines right guard to DET 43 for 2 yards (E.Turner).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1645
2025001,0,1667,PENALTY,"(3:17) (Shotgun) T.Lance pass incomplete short right to K.Lambert-Smith.
PENALTY on DET-E.Rakestraw, Illegal Use of Hands, 5 yards, enforced at DET 43 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1667
2025001,0,1701,PASS,(3:13) (Shotgun) T.Lance pass deep middle to T.Fisk to DET 19 for 19 yards (M.Norris).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1701
